,price_usd,distance_kms,temperature_value,feels_like,humidity,wind_speed
0,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
1,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
2,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
3,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
4,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
5,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
6,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
7,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
8,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
9,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
10,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
11,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
12,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
13,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
14,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
15,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
16,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
17,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
18,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
19,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
20,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
21,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
22,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
23,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
24,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
25,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
26,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
27,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
28,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
29,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
30,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
31,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
32,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
33,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
34,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
35,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
36,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
37,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
38,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
39,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
40,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
41,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
42,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
43,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
44,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
45,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
46,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
47,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
48,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
49,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
50,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
51,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
52,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
53,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
54,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
55,87.81425147460614,5.256166329041174,2.0,2.0,0.8456575067936738,0.8795546765648772
